,img_pair,question,img1,img2,answer,survey,observer,is_redundant,img1_fname,img2_fname,answer_fname,network,dataset
10355,s43-q1083-im454-im467-impicker,1083,454,467,467,43,3,True,002745-laddernet-drive.png,002745-eswanet-drive.png,002745-eswanet-drive.png,eswanet,drive
10356,s43-q1065-im448-im460-impicker,1065,448,460,460,43,3,False,002745-vgan-drive.png,002745-unet-drive.png,002745-unet-drive.png,unet,drive
10357,s43-q1092-im460-im514-impicker,1092,460,514,460,43,3,True,002745-unet-drive.png,002745-vesselunet-drive.png,002745-unet-drive.png,unet,drive
10358,s43-q1072-im415-im507-impicker,1072,415,507,415,43,3,True,002745-iternet-drive.png,002745-saunet-drive.png,002745-iternet-drive.png,iternet,drive
10359,s43-q1088-im406-im460-impicker,1088,406,460,460,43,3,False,002745-iternet_uni-drive.png,002745-unet-drive.png,002745-unet-drive.png,unet,drive
10360,s43-q1077-im454-im507-impicker,1077,454,507,454,43,3,True,002745-laddernet-drive.png,002745-saunet-drive.png,002745-laddernet-drive.png,laddernet,drive
10361,s43-q1051-im454-im514-impicker,1051,454,514,454,43,3,False,002745-laddernet-drive.png,002745-vesselunet-drive.png,002745-laddernet-drive.png,laddernet,drive
10362,s43-q1078-im467-im507-impicker,1078,467,507,467,43,3,False,002745-eswanet-drive.png,002745-saunet-drive.png,002745-eswanet-drive.png,eswanet,drive
10363,s43-q1064-im406-im467-impicker,1064,406,467,467,43,3,False,002745-iternet_uni-drive.png,002745-eswanet-drive.png,002745-eswanet-drive.png,eswanet,drive
10364,s43-q1068-im467-im514-impicker,1068,467,514,467,43,3,False,002745-eswanet-drive.png,002745-vesselunet-drive.png,002745-eswanet-drive.png,eswanet,drive
10365,s43-q1052-im415-im448-impicker,1052,415,448,415,43,3,True,002745-iternet-drive.png,002745-vgan-drive.png,002745-iternet-drive.png,iternet,drive
10366,s43-q1067-im448-im514-impicker,1067,448,514,448,43,3,False,002745-vgan-drive.png,002745-vesselunet-drive.png,002745-vgan-drive.png,vgan,drive
10367,s43-q1089-im415-im454-impicker,1089,415,454,454,43,3,False,002745-iternet-drive.png,002745-laddernet-drive.png,002745-laddernet-drive.png,laddernet,drive
10368,s43-q1060-im448-im507-impicker,1060,448,507,507,43,3,False,002745-vgan-drive.png,002745-saunet-drive.png,002745-saunet-drive.png,saunet,drive
10369,s43-q1070-im454-im460-impicker,1070,454,460,460,43,3,True,002745-laddernet-drive.png,002745-unet-drive.png,002745-unet-drive.png,unet,drive
10370,s43-q1081-im406-im467-impicker,1081,406,467,467,43,3,True,002745-iternet_uni-drive.png,002745-eswanet-drive.png,002745-eswanet-drive.png,eswanet,drive
10371,s43-q1062-im415-im514-impicker,1062,415,514,415,43,3,True,002745-iternet-drive.png,002745-vesselunet-drive.png,002745-iternet-drive.png,iternet,drive
10372,s43-q1059-im406-im460-impicker,1059,406,460,406,43,3,True,002745-iternet_uni-drive.png,002745-unet-drive.png,002745-iternet_uni-drive.png,iternet_uni,drive
10373,s43-q1069-im406-im415-impicker,1069,406,415,415,43,3,True,002745-iternet_uni-drive.png,002745-iternet-drive.png,002745-iternet-drive.png,iternet,drive
10374,s43-q1075-im415-im467-impicker,1075,415,467,415,43,1,False,002745-iternet-drive.png,002745-eswanet-drive.png,002745-iternet-drive.png,iternet,drive
10375,s43-q1080-im406-im507-impicker,1080,406,507,406,43,1,False,002745-iternet_uni-drive.png,002745-saunet-drive.png,002745-iternet_uni-drive.png,iternet_uni,drive
10376,s43-q1090-im460-im507-impicker,1090,460,507,507,43,1,False,002745-unet-drive.png,002745-saunet-drive.png,002745-saunet-drive.png,saunet,drive
10377,s43-q1082-im415-im448-impicker,1082,415,448,448,43,1,False,002745-iternet-drive.png,002745-vgan-drive.png,002745-vgan-drive.png,vgan,drive
10378,s43-q1076-im415-im507-impicker,1076,415,507,507,43,1,False,002745-iternet-drive.png,002745-saunet-drive.png,002745-saunet-drive.png,saunet,drive
10379,s43-q1056-im406-im507-impicker,1056,406,507,507,43,1,True,002745-iternet_uni-drive.png,002745-saunet-drive.png,002745-saunet-drive.png,saunet,drive
10380,s43-q1073-im415-im460-impicker,1073,415,460,460,43,1,False,002745-iternet-drive.png,002745-unet-drive.png,002745-unet-drive.png,unet,drive
10381,s43-q1079-im415-im514-impicker,1079,415,514,415,43,1,False,002745-iternet-drive.png,002745-vesselunet-drive.png,002745-iternet-drive.png,iternet,drive
10382,s43-q1058-im448-im454-impicker,1058,448,454,448,43,1,False,002745-vgan-drive.png,002745-laddernet-drive.png,002745-vgan-drive.png,vgan,drive
10383,s43-q1055-im406-im514-impicker,1055,406,514,406,43,1,False,002745-iternet_uni-drive.png,002745-vesselunet-drive.png,002745-iternet_uni-drive.png,iternet_uni,drive
10384,s43-q1061-im507-im514-impicker,1061,507,514,507,43,1,False,002745-saunet-drive.png,002745-vesselunet-drive.png,002745-saunet-drive.png,saunet,drive
10385,s43-q1086-im406-im448-impicker,1086,406,448,448,43,1,False,002745-iternet_uni-drive.png,002745-vgan-drive.png,002745-vgan-drive.png,vgan,drive
10386,s43-q1057-im448-im467-impicker,1057,448,467,467,43,1,False,002745-vgan-drive.png,002745-eswanet-drive.png,002745-eswanet-drive.png,eswanet,drive
10387,s43-q1085-im454-im467-impicker,1085,454,467,467,43,1,False,002745-laddernet-drive.png,002745-eswanet-drive.png,002745-eswanet-drive.png,eswanet,drive
10388,s43-q1053-im415-im467-impicker,1053,415,467,467,43,1,True,002745-iternet-drive.png,002745-eswanet-drive.png,002745-eswanet-drive.png,eswanet,drive
10389,s43-q1091-im454-im460-impicker,1091,454,460,454,43,1,False,002745-laddernet-drive.png,002745-unet-drive.png,002745-laddernet-drive.png,laddernet,drive
10390,s43-q1084-im460-im507-impicker,1084,460,507,460,43,1,True,002745-unet-drive.png,002745-saunet-drive.png,002745-unet-drive.png,unet,drive
10391,s43-q1074-im406-im454-impicker,1074,406,454,406,43,1,False,002745-iternet_uni-drive.png,002745-laddernet-drive.png,002745-iternet_uni-drive.png,iternet_uni,drive
10392,s43-q1066-im460-im467-impicker,1066,460,467,467,43,1,False,002745-unet-drive.png,002745-eswanet-drive.png,002745-eswanet-drive.png,eswanet,drive
10393,s43-q1063-im454-im507-impicker,1063,454,507,454,43,1,False,002745-laddernet-drive.png,002745-saunet-drive.png,002745-laddernet-drive.png,laddernet,drive
10394,s43-q1054-im406-im415-impicker,1054,406,415,406,43,1,False,002745-iternet_uni-drive.png,002745-iternet-drive.png,002745-iternet_uni-drive.png,iternet_uni,drive
10395,s43-q1087-im415-im460-impicker,1087,415,460,415,43,1,True,002745-iternet-drive.png,002745-unet-drive.png,002745-iternet-drive.png,iternet,drive
10396,s43-q1071-im460-im514-impicker,1071,460,514,460,43,1,False,002745-unet-drive.png,002745-vesselunet-drive.png,002745-unet-drive.png,unet,drive
10397,s43-q1083-im454-im467-impicker,1083,454,467,454,43,1,True,002745-laddernet-drive.png,002745-eswanet-drive.png,002745-laddernet-drive.png,laddernet,drive
10398,s43-q1065-im448-im460-impicker,1065,448,460,448,43,1,False,002745-vgan-drive.png,002745-unet-drive.png,002745-vgan-drive.png,vgan,drive
10399,s43-q1092-im460-im514-impicker,1092,460,514,460,43,1,True,002745-unet-drive.png,002745-vesselunet-drive.png,002745-unet-drive.png,unet,drive
10400,s43-q1072-im415-im507-impicker,1072,415,507,415,43,1,True,002745-iternet-drive.png,002745-saunet-drive.png,002745-iternet-drive.png,iternet,drive
10401,s43-q1088-im406-im460-impicker,1088,406,460,406,43,1,False,002745-iternet_uni-drive.png,002745-unet-drive.png,002745-iternet_uni-drive.png,iternet_uni,drive
10402,s43-q1077-im454-im507-impicker,1077,454,507,454,43,1,True,002745-laddernet-drive.png,002745-saunet-drive.png,002745-laddernet-drive.png,laddernet,drive
10403,s43-q1051-im454-im514-impicker,1051,454,514,454,43,1,False,002745-laddernet-drive.png,002745-vesselunet-drive.png,002745-laddernet-drive.png,laddernet,drive
10404,s43-q1078-im467-im507-impicker,1078,467,507,467,43,1,False,002745-eswanet-drive.png,002745-saunet-drive.png,002745-eswanet-drive.png,eswanet,drive
10405,s43-q1064-im406-im467-impicker,1064,406,467,406,43,1,False,002745-iternet_uni-drive.png,002745-eswanet-drive.png,002745-iternet_uni-drive.png,iternet_uni,drive
10406,s43-q1068-im467-im514-impicker,1068,467,514,467,43,1,False,002745-eswanet-drive.png,002745-vesselunet-drive.png,002745-eswanet-drive.png,eswanet,drive
10407,s43-q1052-im415-im448-impicker,1052,415,448,415,43,1,True,002745-iternet-drive.png,002745-vgan-drive.png,002745-iternet-drive.png,iternet,drive
10408,s43-q1067-im448-im514-impicker,1067,448,514,448,43,1,False,002745-vgan-drive.png,002745-vesselunet-drive.png,002745-vgan-drive.png,vgan,drive
10409,s43-q1089-im415-im454-impicker,1089,415,454,415,43,1,False,002745-iternet-drive.png,002745-laddernet-drive.png,002745-iternet-drive.png,iternet,drive
10410,s43-q1060-im448-im507-impicker,1060,448,507,448,43,1,False,002745-vgan-drive.png,002745-saunet-drive.png,002745-vgan-drive.png,vgan,drive
10411,s43-q1070-im454-im460-impicker,1070,454,460,454,43,1,True,002745-laddernet-drive.png,002745-unet-drive.png,002745-laddernet-drive.png,laddernet,drive
10412,s43-q1081-im406-im467-impicker,1081,406,467,406,43,1,True,002745-iternet_uni-drive.png,002745-eswanet-drive.png,002745-iternet_uni-drive.png,iternet_uni,drive
10413,s43-q1062-im415-im514-impicker,1062,415,514,415,43,1,True,002745-iternet-drive.png,002745-vesselunet-drive.png,002745-iternet-drive.png,iternet,drive
10414,s43-q1059-im406-im460-impicker,1059,406,460,406,43,1,True,002745-iternet_uni-drive.png,002745-unet-drive.png,002745-iternet_uni-drive.png,iternet_uni,drive
10415,s43-q1069-im406-im415-impicker,1069,406,415,406,43,1,True,002745-iternet_uni-drive.png,002745-iternet-drive.png,002745-iternet_uni-drive.png,iternet_uni,drive
10416,s43-q1075-im415-im467-impicker,1075,415,467,415,43,6,False,002745-iternet-drive.png,002745-eswanet-drive.png,002745-iternet-drive.png,iternet,drive
10417,s43-q1080-im406-im507-impicker,1080,406,507,507,43,6,False,002745-iternet_uni-drive.png,002745-saunet-drive.png,002745-saunet-drive.png,saunet,drive
10418,s43-q1090-im460-im507-impicker,1090,460,507,460,43,6,False,002745-unet-drive.png,002745-saunet-drive.png,002745-unet-drive.png,unet,drive
10419,s43-q1082-im415-im448-impicker,1082,415,448,415,43,6,False,002745-iternet-drive.png,002745-vgan-drive.png,002745-iternet-drive.png,iternet,drive
10420,s43-q1076-im415-im507-impicker,1076,415,507,415,43,6,False,002745-iternet-drive.png,002745-saunet-drive.png,002745-iternet-drive.png,iternet,drive
10421,s43-q1056-im406-im507-impicker,1056,406,507,406,43,6,True,002745-iternet_uni-drive.png,002745-saunet-drive.png,002745-iternet_uni-drive.png,iternet_uni,drive
10422,s43-q1073-im415-im460-impicker,1073,415,460,460,43,6,False,002745-iternet-drive.png,002745-unet-drive.png,002745-unet-drive.png,unet,drive
10423,s43-q1079-im415-im514-impicker,1079,415,514,415,43,6,False,002745-iternet-drive.png,002745-vesselunet-drive.png,002745-iternet-drive.png,iternet,drive
10424,s43-q1058-im448-im454-impicker,1058,448,454,448,43,6,False,002745-vgan-drive.png,002745-laddernet-drive.png,002745-vgan-drive.png,vgan,drive
10425,s43-q1055-im406-im514-impicker,1055,406,514,406,43,6,False,002745-iternet_uni-drive.png,002745-vesselunet-drive.png,002745-iternet_uni-drive.png,iternet_uni,drive
10426,s43-q1061-im507-im514-impicker,1061,507,514,507,43,6,False,002745-saunet-drive.png,002745-vesselunet-drive.png,002745-saunet-drive.png,saunet,drive
10427,s43-q1086-im406-im448-impicker,1086,406,448,406,43,6,False,002745-iternet_uni-drive.png,002745-vgan-drive.png,002745-iternet_uni-drive.png,iternet_uni,drive
10428,s43-q1057-im448-im467-impicker,1057,448,467,448,43,6,False,002745-vgan-drive.png,002745-eswanet-drive.png,002745-vgan-drive.png,vgan,drive
10429,s43-q1085-im454-im467-impicker,1085,454,467,454,43,6,False,002745-laddernet-drive.png,002745-eswanet-drive.png,002745-laddernet-drive.png,laddernet,drive
10430,s43-q1053-im415-im467-impicker,1053,415,467,467,43,6,True,002745-iternet-drive.png,002745-eswanet-drive.png,002745-eswanet-drive.png,eswanet,drive
10431,s43-q1091-im454-im460-impicker,1091,454,460,454,43,6,False,002745-laddernet-drive.png,002745-unet-drive.png,002745-laddernet-drive.png,laddernet,drive
10432,s43-q1084-im460-im507-impicker,1084,460,507,460,43,6,True,002745-unet-drive.png,002745-saunet-drive.png,002745-unet-drive.png,unet,drive
10433,s43-q1074-im406-im454-impicker,1074,406,454,454,43,6,False,002745-iternet_uni-drive.png,002745-laddernet-drive.png,002745-laddernet-drive.png,laddernet,drive
10434,s43-q1066-im460-im467-impicker,1066,460,467,460,43,6,False,002745-unet-drive.png,002745-eswanet-drive.png,002745-unet-drive.png,unet,drive
10435,s43-q1063-im454-im507-impicker,1063,454,507,454,43,6,False,002745-laddernet-drive.png,002745-saunet-drive.png,002745-laddernet-drive.png,laddernet,drive
10436,s43-q1054-im406-im415-impicker,1054,406,415,406,43,6,False,002745-iternet_uni-drive.png,002745-iternet-drive.png,002745-iternet_uni-drive.png,iternet_uni,drive
10437,s43-q1087-im415-im460-impicker,1087,415,460,460,43,6,True,002745-iternet-drive.png,002745-unet-drive.png,002745-unet-drive.png,unet,drive
10438,s43-q1071-im460-im514-impicker,1071,460,514,460,43,6,False,002745-unet-drive.png,002745-vesselunet-drive.png,002745-unet-drive.png,unet,drive
10439,s43-q1083-im454-im467-impicker,1083,454,467,454,43,6,True,002745-laddernet-drive.png,002745-eswanet-drive.png,002745-laddernet-drive.png,laddernet,drive
10440,s43-q1065-im448-im460-impicker,1065,448,460,448,43,6,False,002745-vgan-drive.png,002745-unet-drive.png,002745-vgan-drive.png,vgan,drive
10441,s43-q1092-im460-im514-impicker,1092,460,514,460,43,6,True,002745-unet-drive.png,002745-vesselunet-drive.png,002745-unet-drive.png,unet,drive
10442,s43-q1072-im415-im507-impicker,1072,415,507,415,43,6,True,002745-iternet-drive.png,002745-saunet-drive.png,002745-iternet-drive.png,iternet,drive
10443,s43-q1088-im406-im460-impicker,1088,406,460,406,43,6,False,002745-iternet_uni-drive.png,002745-unet-drive.png,002745-iternet_uni-drive.png,iternet_uni,drive
10444,s43-q1077-im454-im507-impicker,1077,454,507,454,43,6,True,002745-laddernet-drive.png,002745-saunet-drive.png,002745-laddernet-drive.png,laddernet,drive
10445,s43-q1051-im454-im514-impicker,1051,454,514,454,43,6,False,002745-laddernet-drive.png,002745-vesselunet-drive.png,002745-laddernet-drive.png,laddernet,drive
10446,s43-q1078-im467-im507-impicker,1078,467,507,507,43,6,False,002745-eswanet-drive.png,002745-saunet-drive.png,002745-saunet-drive.png,saunet,drive
10447,s43-q1064-im406-im467-impicker,1064,406,467,406,43,6,False,002745-iternet_uni-drive.png,002745-eswanet-drive.png,002745-iternet_uni-drive.png,iternet_uni,drive
10448,s43-q1068-im467-im514-impicker,1068,467,514,467,43,6,False,002745-eswanet-drive.png,002745-vesselunet-drive.png,002745-eswanet-drive.png,eswanet,drive
10449,s43-q1052-im415-im448-impicker,1052,415,448,448,43,6,True,002745-iternet-drive.png,002745-vgan-drive.png,002745-vgan-drive.png,vgan,drive
10450,s43-q1067-im448-im514-impicker,1067,448,514,448,43,6,False,002745-vgan-drive.png,002745-vesselunet-drive.png,002745-vgan-drive.png,vgan,drive
10451,s43-q1089-im415-im454-impicker,1089,415,454,454,43,6,False,002745-iternet-drive.png,002745-laddernet-drive.png,002745-laddernet-drive.png,laddernet,drive
10452,s43-q1060-im448-im507-impicker,1060,448,507,448,43,6,False,002745-vgan-drive.png,002745-saunet-drive.png,002745-vgan-drive.png,vgan,drive
10453,s43-q1070-im454-im460-impicker,1070,454,460,460,43,6,True,002745-laddernet-drive.png,002745-unet-drive.png,002745-unet-drive.png,unet,drive
10454,s43-q1081-im406-im467-impicker,1081,406,467,467,43,6,True,002745-iternet_uni-drive.png,002745-eswanet-drive.png,002745-eswanet-drive.png,eswanet,drive
10455,s43-q1062-im415-im514-impicker,1062,415,514,415,43,6,True,002745-iternet-drive.png,002745-vesselunet-drive.png,002745-iternet-drive.png,iternet,drive
10456,s43-q1059-im406-im460-impicker,1059,406,460,460,43,6,True,002745-iternet_uni-drive.png,002745-unet-drive.png,002745-unet-drive.png,unet,drive
10457,s43-q1069-im406-im415-impicker,1069,406,415,406,43,6,True,002745-iternet_uni-drive.png,002745-iternet-drive.png,002745-iternet_uni-drive.png,iternet_uni,drive
10458,s43-q1075-im415-im467-impicker,1075,415,467,467,43,4,False,002745-iternet-drive.png,002745-eswanet-drive.png,002745-eswanet-drive.png,eswanet,drive
10459,s43-q1080-im406-im507-impicker,1080,406,507,507,43,4,False,002745-iternet_uni-drive.png,002745-saunet-drive.png,002745-saunet-drive.png,saunet,drive
10460,s43-q1090-im460-im507-impicker,1090,460,507,507,43,4,False,002745-unet-drive.png,002745-saunet-drive.png,002745-saunet-drive.png,saunet,drive
10461,s43-q1082-im415-im448-impicker,1082,415,448,448,43,4,False,002745-iternet-drive.png,002745-vgan-drive.png,002745-vgan-drive.png,vgan,drive
10462,s43-q1076-im415-im507-impicker,1076,415,507,507,43,4,False,002745-iternet-drive.png,002745-saunet-drive.png,002745-saunet-drive.png,saunet,drive
10463,s43-q1056-im406-im507-impicker,1056,406,507,507,43,4,True,002745-iternet_uni-drive.png,002745-saunet-drive.png,002745-saunet-drive.png,saunet,drive
10464,s43-q1073-im415-im460-impicker,1073,415,460,460,43,4,False,002745-iternet-drive.png,002745-unet-drive.png,002745-unet-drive.png,unet,drive
10465,s43-q1079-im415-im514-impicker,1079,415,514,514,43,4,False,002745-iternet-drive.png,002745-vesselunet-drive.png,002745-vesselunet-drive.png,vesselunet,drive
10466,s43-q1058-im448-im454-impicker,1058,448,454,454,43,4,False,002745-vgan-drive.png,002745-laddernet-drive.png,002745-laddernet-drive.png,laddernet,drive
10467,s43-q1055-im406-im514-impicker,1055,406,514,514,43,4,False,002745-iternet_uni-drive.png,002745-vesselunet-drive.png,002745-vesselunet-drive.png,vesselunet,drive
10468,s43-q1061-im507-im514-impicker,1061,507,514,514,43,4,False,002745-saunet-drive.png,002745-vesselunet-drive.png,002745-vesselunet-drive.png,vesselunet,drive
10469,s43-q1086-im406-im448-impicker,1086,406,448,448,43,4,False,002745-iternet_uni-drive.png,002745-vgan-drive.png,002745-vgan-drive.png,vgan,drive
10470,s43-q1057-im448-im467-impicker,1057,448,467,467,43,4,False,002745-vgan-drive.png,002745-eswanet-drive.png,002745-eswanet-drive.png,eswanet,drive
10471,s43-q1085-im454-im467-impicker,1085,454,467,467,43,4,False,002745-laddernet-drive.png,002745-eswanet-drive.png,002745-eswanet-drive.png,eswanet,drive
10472,s43-q1053-im415-im467-impicker,1053,415,467,467,43,4,True,002745-iternet-drive.png,002745-eswanet-drive.png,002745-eswanet-drive.png,eswanet,drive
10473,s43-q1091-im454-im460-impicker,1091,454,460,460,43,4,False,002745-laddernet-drive.png,002745-unet-drive.png,002745-unet-drive.png,unet,drive
10474,s43-q1084-im460-im507-impicker,1084,460,507,507,43,4,True,002745-unet-drive.png,002745-saunet-drive.png,002745-saunet-drive.png,saunet,drive
